ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
273,1035-148,Hefei,,"good",1035,1035,xɔ²⁴,148,x ɔ ²⁴,
274,1035-148,Yangzhou,,"good",1035,1035,xɔ⁴²,148,x ɔ ⁴²,
275,1035-148,Suzhou,,"good",1035,1035,hæ⁴¹,148,h æ ⁴¹,
276,1035-151,Suzhou,,"good",1035,1035,lin²⁴,151,l i n ²⁴,
277,1035-152,Suzhou,,"good",1035,1035,tsɛ⁵¹³,152,ts ɛ ⁵¹³,
278,1035-148,Wenzhou,,"good",1035,1035,hɜ⁴⁵,148,h ɜ ⁴⁵,
279,1035-148,Changsha,,"good",1035,1035,xau⁴¹,148,x a u ⁴¹,
280,1035-148,Nanchang,,"good",1035,1035,hau²¹³,148,h a u ²¹³,
281,1035-148,Meixian,,"good",1035,1035,hau³¹,148,h a u ³¹,
282,1035-153,Meixian,,"good",1035,1035,tsan³¹,153,ts a n ³¹,
283,1035-148,Guangzhou,,"good",1035,1035,hou³⁵,148,h o u ³⁵,
284,1035-148,Yangjiang,,"good",1035,1035,hou²¹,148,h o u ²¹,
285,1035-148,Xiamen,,"good",1035,1035,ho⁵¹,148,h o ⁵¹,
286,1035-148,Chaozhou,,"good",1035,1035,ho⁵³,148,h o ⁵³,
287,1035-148,Fuzhou,,"good",1035,1035,xɔ³¹,148,x ɔ ³¹,
288,1884-700,Suzhou,,"hard",1884,1884,ŋaŋ³¹,700,ŋ a ŋ ³¹,
289,1884-700,Beijing,,"hard",1884,1884,iŋ⁵¹,700,i ŋ ⁵¹,
290,1884-700,Jinan,,"hard",1884,1884,iŋ²¹,700,i ŋ ²¹,
291,1884-700,Shenyang,,"hard",1884,1884,iŋ⁴¹,700,i ŋ ⁴¹,
292,1884-700,Xian,,"hard",1884,1884,ȵiŋ⁴⁵,700,nʲ i ŋ ⁴⁵,
293,1884-700,Chengdu,,"hard",1884,1884,ŋən¹³,700,ŋ ə n ¹³,
294,1884-700,Kunming,,"hard",1884,1884,ə̃¹³,700,ə̃ ∼ ¹³,
295,1884-700,Hefei,,"hard",1884,1884,ʐən⁵³,700,ʐ ə n ⁵³,
296,1884-700,Yangzhou,,"hard",1884,1884,iŋ⁵⁵,700,i ŋ ⁵⁵,
297,1884-700,Wenzhou,,"hard",1884,1884,ŋɛ¹¹,700,ŋ ɛ ¹¹,
298,1884-700,Changsha,,"hard",1884,1884,ŋən²¹,700,ŋ ə n ²¹,
299,1884-700,Nanchang,,"hard",1884,1884,ŋaŋ³¹,700,ŋ a ŋ ³¹,
300,1884-700,Meixian,,"hard",1884,1884,ŋaŋ⁴²,700,ŋ a ŋ ⁴²,
301,1884-700,Guangzhou,,"hard",1884,1884,ŋaŋ²²,700,ŋ a ŋ ²²,
302,1884-700,Yangjiang,,"hard",1884,1884,ŋaŋ⁴⁵⁴,700,ŋ a ŋ ⁴⁵⁴,
303,1884-700,Xiamen,,"hard",1884,1884,ŋĩ³³,700,ŋ ĩ ∼ ³³,
304,1884-700,Chaozhou,,"hard",1884,1884,ŋe³⁵,700,ŋ e ³⁵,
305,1884-700,Fuzhou,,"hard",1884,1884,ŋaiŋ²⁴²,700,ŋ a i ŋ ²⁴²,
306,262-9,Chaozhou,,"he or she [third person singular]",262,262,i³³,9,i ³³,
307,262-219,Beijing,,"he or she [third person singular]",262,262,tʰa⁵⁵,219,tʰ a ⁵⁵,
308,262-219,Jinan,,"he or she [third person singular]",262,262,tʰa⁵⁵,219,tʰ a ⁵⁵,
309,262-219,Shenyang,,"he or she [third person singular]",262,262,tʰa³³,219,tʰ a ³³,
310,262-220,Xian,,"he or she [third person singular]",262,262,tʰɑ²¹,220,tʰ ɑ ²¹,
311,262-219,Chengdu,,"he or she [third person singular]",262,262,tʰa⁴⁴,219,tʰ a ⁴⁴,
312,262-219,Kunming,,"he or she [third person singular]",262,262,tʰa⁴⁴,219,tʰ a ⁴⁴,
313,262-219,Hefei,,"he or she [third person singular]",262,262,tʰa²¹²,219,tʰ a ²¹²,
314,262-219,Yangzhou,,"he or she [third person singular]",262,262,tʰɑ³¹,219,tʰ ɑ ³¹,
315,262-221,Suzhou,,"he or she [third person singular]",262,262,li⁴⁴,221,l i ⁴⁴,
316,262-222,Wenzhou,,"he or she [third person singular]",262,262,gi³¹,222,g i ³¹,
317,262-219,Changsha,,"he or she [third person singular]",262,262,tʰa³³,219,tʰ a ³³,
318,262-223,Nanchang,,"he or she [third person singular]",262,262,tɕʰiɛ²⁴,223,tɕʰ i ɛ ²⁴,
319,262-224,Meixian,,"he or she [third person singular]",262,262,ki¹²,224,k i ¹²,
320,262-224,Guangzhou,,"he or she [third person singular]",262,262,kʰøy²³,224,kʰ ø y ²³,
321,262-222,Yangjiang,,"he or she [third person singular]",262,262,kei⁴⁴³,222,k e i ⁴⁴³,
322,262-9,Xiamen,,"he or she [third person singular]",262,262,i⁵⁵,9,i ⁵⁵,
323,262-9,Fuzhou,,"he or she [third person singular]",262,262,i⁴⁴,9,i ⁴⁴,
324,1210-94,Beijing,,"heavy",1210,1210,tʂuŋ⁵¹,94,ʈʂ u ŋ ⁵¹,
325,1210-95,Beijing,,"heavy",1210,1210,tʂʰən³⁵,95,ʈʂʰ ə n ³⁵,
326,1210-94,Jinan,,"heavy",1210,1210,tʂuŋ²¹,94,ʈʂ u ŋ ²¹,
327,1210-94,Shenyang,,"heavy",1210,1210,tsuŋ⁴¹,94,ts u ŋ ⁴¹,
328,1210-94,Xian,,"heavy",1210,1210,pfəŋ⁴⁵,94,pf ə ŋ ⁴⁵,
329,1210-94,Chengdu,,"heavy",1210,1210,tsoŋ¹³,94,ts o ŋ ¹³,
330,1210-94,Kunming,,"heavy",1210,1210,tʂoŋ¹³,94,ʈʂ o ŋ ¹³,
331,1210-94,Hefei,,"heavy",1210,1210,tʂəŋ⁵³,94,ʈʂ ə ŋ ⁵³,
332,1210-94,Yangzhou,,"heavy",1210,1210,tsoŋ⁵⁵,94,ts o ŋ ⁵⁵,
333,1210-94,Suzhou,,"heavy",1210,1210,zoŋ³¹,94,z o ŋ ³¹,
334,1210-94,Wenzhou,,"heavy",1210,1210,dʑyɔ²⁴,94,dʑ y ɔ ²⁴,
335,1210-94,Changsha,,"heavy",1210,1210,tsən²¹,94,ts ə n ²¹,
336,1210-94,Nanchang,,"heavy",1210,1210,tsʰuŋ³¹,94,tsʰ u ŋ ³¹,
337,1210-94,Meixian,,"heavy",1210,1210,tsʰuŋ⁴⁴,94,tsʰ u ŋ ⁴⁴,
338,1210-94,Guangzhou,,"heavy",1210,1210,tʃʰʊŋ²³,94,tʃʰ ʊ ŋ ²³,
339,1210-94,Yangjiang,,"heavy",1210,1210,tʃʰʊŋ²¹,94,tʃʰ ʊ ŋ ²¹,
340,1210-94,Xiamen,,"heavy",1210,1210,taŋ³³,94,t a ŋ ³³,
341,1210-94,Chaozhou,,"heavy",1210,1210,taŋ³⁵,94,t a ŋ ³⁵,
342,1210-94,Fuzhou,,"heavy",1210,1210,tøyŋ²⁴²,94,t ø y ŋ ²⁴²,
343,136-275,Beijing,,"here",136,136,tʂər⁵¹,275,ʈʂ ə r ⁵¹,
344,136-276,Jinan,,"here",136,136,tʂə²¹li⁰,276,ʈʂ ə ²¹ l i ⁰,
345,136-275,Shenyang,,"here",136,136,tsə⁴¹,275,ts ə ⁴¹,
346,136-277,Xian,,"here",136,136,tʂə⁵³tɑr⁰,277,ʈʂ ə ⁵³ t ɑ r ⁰,
347,136-275,Chengdu,,"here",136,136,tsər⁴⁴,275,ts ə r ⁴⁴,
348,136-278,Kunming,,"here",136,136,tʂʅ¹³tiɛr⁵³,278,ʈʂ ʅ ¹³ t i ɛ r ⁵³,
349,136-279,Hefei,,"here",136,136,tʂʅ⁵³kɐʔ⁴tsə⁰,279,ʈʂ ʅ ⁵³ k ɐ ʔ ⁴ ts ə ⁰,
350,136-280,Yangzhou,,"here",136,136,tsəʔ⁴kʰuɛ⁰,280,ts ə ʔ ⁴ kʰ u ɛ ⁰,
351,136-281,Suzhou,,"here",136,136,kɛ⁴⁴taʔ⁴₂₁,281,k ɛ ⁴⁴ t a ʔ ⁴,
352,136-284,Suzhou,,"here",136,136,ɛ⁴⁴taʔ⁴₂₁,284,ɛ ⁴⁴ t a ʔ ⁴,
353,136-285,Suzhou,,"here",136,136,gɤʔ²³taʔ⁴,285,g ɤ ʔ ²³ t a ʔ ⁴,
354,136-286,Wenzhou,,"here",136,136,ki²³lei²⁴,286,k i ²³ l e i ²⁴,
355,136-286,Changsha,,"here",136,136,ko²⁴li⁰,286,k o ²⁴ l i ⁰,
356,136-286,Nanchang,,"here",136,136,kɔ²¹³li⁰,286,k ɔ ²¹³ l i ⁰,
357,136-287,Meixian,,"here",136,136,li³¹ɛ⁰,287,l i ³¹ ɛ ⁰,
358,136-282,Meixian,,"here",136,136,kɛ³¹lɛ³¹,282,k ɛ ³¹ l ɛ ³¹,
359,136-289,Guangzhou,,"here",136,136,ni⁵³tou²²,289,n i ⁵³ t o u ²²,
360,136-290,Guangzhou,,"here",136,136,ni⁵³ʃy³³,290,n i ⁵³ ʃ y ³³,
361,136-291,Yangjiang,,"here",136,136,kɔi²¹,291,k ɔ i ²¹,
362,136-288,Xiamen,,"here",136,136,tsia²⁴,288,ts i a ²⁴,
363,136-292,Xiamen,,"here",136,136,tsit³²₅ui³³,292,ts i t ³² u i ³³,
364,136-293,Chaozhou,,"here",136,136,tsi⁵³₂₄ko²¹³,293,ts i ⁵³ k o ²¹³,
365,136-294,Fuzhou,,"here",136,136,tsie⁵²nœ³¹,294,ts i e ⁵² n œ ³¹,
366,136-295,Fuzhou,,"here",136,136,tsu⁴⁴uai³¹,295,ts u ⁴⁴ u a i ³¹,
367,711-57,Beijing,,"high / tall",711,711,kau⁵⁵,57,k a u ⁵⁵,
368,711-57,Jinan,,"high / tall",711,711,kɔ²¹³,57,k ɔ ²¹³,
369,711-57,Shenyang,,"high / tall",711,711,kau³³,57,k a u ³³,
370,711-57,Xian,,"high / tall",711,711,kɑu²¹,57,k ɑ u ²¹,
371,711-57,Chengdu,,"high / tall",711,711,kau⁴⁴,57,k a u ⁴⁴,
372,711-57,Kunming,,"high / tall",711,711,kau⁴⁴,57,k a u ⁴⁴,
373,711-57,Hefei,,"high / tall",711,711,kɔ²¹²,57,k ɔ ²¹²,
374,711-57,Yangzhou,,"high / tall",711,711,kɔ³¹,57,k ɔ ³¹,
375,711-57,Suzhou,,"high / tall",711,711,kæ⁴⁴,57,k æ ⁴⁴,
376,711-57,Wenzhou,,"high / tall",711,711,kɜ⁴⁴,57,k ɜ ⁴⁴,
377,711-57,Changsha,,"high / tall",711,711,kau³³,57,k a u ³³,
378,711-57,Nanchang,,"high / tall",711,711,kau⁴²,57,k a u ⁴²,
379,711-57,Meixian,,"high / tall",711,711,kau⁴⁴,57,k a u ⁴⁴,
380,711-57,Guangzhou,,"high / tall",711,711,kou⁵³,57,k o u ⁵³,
381,711-57,Yangjiang,,"high / tall",711,711,kou³³,57,k o u ³³,
382,711-58,Xiamen,,"high / tall",711,711,kũãĩ²⁴,58,k ũ ã ĩ ∼ ²⁴,
383,711-58,Chaozhou,,"high / tall",711,711,kũĩ⁵⁵,58,k ũ ĩ ∼ ⁵⁵,
384,711-58,Fuzhou,,"high / tall",711,711,keiŋ⁵²,58,k e i ŋ ⁵²,
385,2376-83,Beijing,,"horizontal",2376,2376,xəŋ³⁵,83,x ə ŋ ³⁵,
386,2376-83,Jinan,,"horizontal",2376,2376,xəŋ⁴²,83,x ə ŋ ⁴²,
387,2376-83,Shenyang,,"horizontal",2376,2376,xəŋ³⁵,83,x ə ŋ ³⁵,
388,2376-84,Xian,,"horizontal",2376,2376,ɕye²⁴,84,ɕ y e ²⁴,
389,2376-83,Chengdu,,"horizontal",2376,2376,xuən³¹,83,x u ə n ³¹,
390,2376-83,Kunming,,"horizontal",2376,2376,xuə̃³¹,83,x u ə̃ ∼ ³¹,
391,2376-83,Hefei,,"horizontal",2376,2376,xʊ̃⁵⁵,83,x ʊ̃ ∼ ⁵⁵,
392,2376-83,Yangzhou,,"horizontal",2376,2376,xoŋ³⁴,83,x o ŋ ³⁴,
393,2376-83,Suzhou,,"horizontal",2376,2376,ɦuaŋ²⁴,83,ɦ u a ŋ ²⁴,
394,2376-83,Wenzhou,,"horizontal",2376,2376,viɛ³¹,83,v i ɛ ³¹,
395,2376-83,Changsha,,"horizontal",2376,2376,fən¹³,83,f ə n ¹³,
396,2376-83,Nanchang,,"horizontal",2376,2376,uaŋ⁵⁵,83,u a ŋ ⁵⁵,
397,2376-83,Meixian,,"horizontal",2376,2376,vaŋ¹²,83,v a ŋ ¹²,
398,2376-83,Guangzhou,,"horizontal",2376,2376,waŋ²¹,83,w a ŋ ²¹,
399,2376-83,Yangjiang,,"horizontal",2376,2376,waŋ⁴⁴³,83,w a ŋ ⁴⁴³,
400,2376-83,Xiamen,,"horizontal",2376,2376,hũãĩ²⁴,83,h ũ ã ĩ ∼ ²⁴,
401,2376-83,Chaozhou,,"horizontal",2376,2376,hũẽ⁵⁵,83,h ũ ẽ ∼ ⁵⁵,
402,2376-83,Fuzhou,,"horizontal",2376,2376,xuaŋ⁵²,83,x u a ŋ ⁵²,
403,1286-168,Beijing,,"hot",1286,1286,ʐə⁵¹,168,ʐ ə ⁵¹,
404,1286-168,Jinan,,"hot",1286,1286,ʐə²¹,168,ʐ ə ²¹,
405,1286-168,Shenyang,,"hot",1286,1286,ie⁴¹,168,i e ⁴¹,
406,1286-168,Xian,,"hot",1286,1286,ʐə²¹,168,ʐ ə ²¹,
407,1286-168,Chengdu,,"hot",1286,1286,ze³¹,168,z e ³¹,
408,1286-168,Kunming,,"hot",1286,1286,ʐə³¹,168,ʐ ə ³¹,
409,1286-168,Hefei,,"hot",1286,1286,ʐɐʔ⁴,168,ʐ ɐ ʔ ⁴,
410,1286-168,Yangzhou,,"hot",1286,1286,iəʔ⁴,168,i ə ʔ ⁴,
411,1286-168,Suzhou,,"hot",1286,1286,ȵiɪʔ²³,168,nʲ i ɪ ʔ ²³,
412,1286-168,Wenzhou,,"hot",1286,1286,ȵi¹²,168,nʲ i ¹²,
413,1286-168,Changsha,,"hot",1286,1286,ye²⁴,168,y e ²⁴,
414,1286-168,Nanchang,,"hot",1286,1286,lɛt⁵,168,l ɛ t ⁵,
415,1286-168,Meixian,,"hot",1286,1286,ȵiayt⁴,168,nʲ i a y t ⁴,
416,1286-169,Meixian,,"hot",1286,1286,sau⁴⁴,169,s a u ⁴⁴,
417,1286-168,Guangzhou,,"hot",1286,1286,jit²²,168,j i t ²²,
418,1286-168,Yangjiang,,"hot",1286,1286,jit⁴⁵⁴,168,j i t ⁴⁵⁴,
419,1286-168,Xiamen,,"hot",1286,1286,liat⁵,168,l i a t ⁵,
420,1286-169,Xiamen,,"hot",1286,1286,sio⁵⁵,169,s i o ⁵⁵,
421,1286-169,Chaozhou,,"hot",1286,1286,sie³³,169,s i e ³³,
422,1286-168,Fuzhou,,"hot",1286,1286,ieʔ⁴,168,i e ʔ ⁴,
423,1606-925,Beijing,,"inside",1606,1606,li²¹⁴₂₁tʰou⁰,925,l i ²¹⁴ tʰ o u ⁰,
424,1606-926,Beijing,,"inside",1606,1606,li²¹⁴₂₁pianr⁰,926,l i ²¹⁴ p i a n r ⁰,
425,1606-926,Jinan,,"inside",1606,1606,li⁵⁵pɛr⁰,926,l i ⁵⁵ p ɛ r ⁰,
426,1606-925,Shenyang,,"inside",1606,1606,li²¹³₂₁tʰou⁰,925,l i ²¹³ tʰ o u ⁰,
427,1606-925,Xian,,"inside",1606,1606,li⁵³tʰou⁰,925,l i ⁵³ tʰ o u ⁰,
428,1606-930,Chengdu,,"inside",1606,1606,xəu¹³₅₃tʰəu³¹,930,x ə u ¹³ tʰ ə u ³¹,
429,1606-925,Chengdu,,"inside",1606,1606,i⁵³tʰəu³¹,925,i ⁵³ tʰ ə u ³¹,
430,1606-927,Kunming,,"inside",1606,1606,i⁵³ʂəu⁵³,927,i ⁵³ ʂ ə u ⁵³,
431,1606-925,Hefei,,"inside",1606,1606,zๅ²⁴tʰɯ⁰,925,z ɿ ²⁴ tʰ ɯ ⁰,
432,1606-925,Yangzhou,,"inside",1606,1606,li⁴²tʰɤɯ⁰,925,l i ⁴² tʰ ɤ ɯ ⁰,
433,1606-928,Suzhou,,"inside",1606,1606,li³¹₂₂ɕiaŋ⁵¹³₄₄,928,l i ³¹ ɕ i a ŋ ⁵¹³,
434,1606-931,Wenzhou,,"inside",1606,1606,tei⁴⁵mai¹¹,931,t e i ⁴⁵ m a i ¹¹,
435,1606-925,Changsha,,"inside",1606,1606,li⁴¹təu⁰,925,l i ⁴¹ t ə u ⁰,
436,1606-925,Nanchang,,"inside",1606,1606,li²¹³tʰɛu²⁴,925,l i ²¹³ tʰ ɛ u ²⁴,
437,1606-934,Meixian,,"inside",1606,1606,ti⁴⁴pɔi⁴²,934,t i ⁴⁴ p ɔ i ⁴²,
438,1606-929,Guangzhou,,"inside",1606,1606,løy²³pin²²,929,l ø y ²³ p i n ²²,
439,1606-936,Guangzhou,,"inside",1606,1606,jɐp²pin²²,936,j ɐ p ² p i n ²²,
440,1606-925,Yangjiang,,"inside",1606,1606,lei²¹tʰɐu⁴⁴³,925,l e i ²¹ tʰ ɐ u ⁴⁴³,
441,1606-937,Xiamen,,"inside",1606,1606,lai³³₁₁bin³³,937,l a i ³³ b i n ³³,
442,1606-938,Chaozhou,,"inside",1606,1606,lai³⁵₂₁põĩ⁵⁵,938,l a i ³⁵ p õ ĩ ∼ ⁵⁵,
443,1606-932,Chaozhou,,"inside",1606,1606,tõĩ⁵³₂₄põĩ⁵⁵,932,t õ ĩ ∼ ⁵³ p õ ĩ ∼ ⁵⁵,
444,1606-933,Fuzhou,,"inside",1606,1606,tie³¹₄₄lie²¹³,933,t i e ³¹ l i e ²¹³,
445,477-145,Beijing,,"late",477,477,uan²¹⁴,145,u a n ²¹⁴,
446,477-145,Jinan,,"late",477,477,uæ̃⁵⁵,145,u æ̃ ∼ ⁵⁵,
447,477-145,Shenyang,,"late",477,477,uan²¹³,145,u a n ²¹³,
448,477-145,Xian,,"late",477,477,uæ̃⁵³,145,u æ̃ ∼ ⁵³,
449,477-146,Chengdu,,"late",477,477,ŋan¹³,146,ŋ a n ¹³,
450,477-147,Kunming,,"late",477,477,tʂʰʅ³¹,147,ʈʂʰ ʅ ³¹,
451,477-145,Kunming,,"late",477,477,uã⁵³,145,u ã ∼ ⁵³,
452,477-147,Hefei,,"late",477,477,tʂʰʅ⁵⁵,147,ʈʂʰ ʅ ⁵⁵,
453,477-145,Yangzhou,,"late",477,477,uɛ̃⁴²,145,u ɛ̃ ∼ ⁴²,
454,477-146,Suzhou,,"late",477,477,ɛ⁵¹³,146,ɛ ⁵¹³,
455,477-147,Wenzhou,,"late",477,477,dzๅ³¹,147,dz ɿ ³¹,
456,477-146,Changsha,,"late",477,477,ŋan⁵⁵,146,ŋ a n ⁵⁵,
457,477-145,Nanchang,,"late",477,477,uan²¹³,145,u a n ²¹³,
458,477-147,Meixian,,"late",477,477,tsʰๅ¹²,147,tsʰ ɿ ¹²,
459,477-146,Guangzhou,,"late",477,477,an³³,146,a n ³³,
460,477-147,Guangzhou,,"late",477,477,tʃʰi²¹,147,tʃʰ i ²¹,
461,477-146,Yangjiang,,"late",477,477,an²⁴,146,a n ²⁴,
462,477-146,Xiamen,,"late",477,477,ũã¹¹,146,ũ ã ∼ ¹¹,
463,477-146,Chaozhou,,"late",477,477,ũã²¹³,146,ũ ã ∼ ²¹³,
464,477-147,Fuzhou,,"late",477,477,ti⁵²,147,t i ⁵²,
465,244-714,Beijing,,"left",244,244,tsuo²¹⁴₃₅ʂou²¹⁴,714,ts u o ²¹⁴ ʂ o u ²¹⁴,
466,244-714,Jinan,,"left",244,244,tsuə²¹ʂou⁵⁵,714,ts u ə ²¹ ʂ o u ⁵⁵,
467,244-714,Shenyang,,"left",244,244,tsuə²¹³₃₅sou²¹³,714,ts u ə ²¹³ s o u ²¹³,
468,244-714,Xian,,"left",244,244,tsuo⁵³ʂou⁵³,714,ts u o ⁵³ ʂ o u ⁵³,
469,244-714,Chengdu,,"left",244,244,tso⁵³səu⁵³,714,ts o ⁵³ s ə u ⁵³,
470,244-714,Kunming,,"left",244,244,tsuo⁵³ʂəu⁵³,714,ts u o ⁵³ ʂ ə u ⁵³,
471,244-714,Hefei,,"left",244,244,tsʊ²⁴ʂɯ²⁴,714,ts ʊ ²⁴ ʂ ɯ ²⁴,
472,244-714,Yangzhou,,"left",244,244,tso⁴²sɤɯ⁴²,714,ts o ⁴² s ɤ ɯ ⁴²,
473,244-715,Yangzhou,,"left",244,244,tɕi⁵⁵sɤɯ⁴²,715,tɕ i ⁵⁵ s ɤ ɯ ⁴²,
474,244-715,Suzhou,,"left",244,244,tsi⁵¹³₄₄sʏ⁴¹₂₁,715,ts i ⁵¹³ s ʏ ⁴¹,
475,244-714,Suzhou,,"left",244,244,tsəu⁵¹³₄₄sʏ⁴¹₂₁,714,ts ə u ⁵¹³ s ʏ ⁴¹,
476,244-716,Wenzhou,,"left",244,244,tsei²³ɕiu⁴⁵,716,ts e i ²³ ɕ i u ⁴⁵,
477,244-714,Changsha,,"left",244,244,tso⁴¹səu⁴¹,714,ts o ⁴¹ s ə u ⁴¹,
478,244-714,Nanchang,,"left",244,244,tsɔ²¹³səu²¹³,714,ts ɔ ²¹³ s ə u ²¹³,
479,244-714,Meixian,,"left",244,244,tsɔ³¹su³¹,714,ts ɔ ³¹ s u ³¹,
480,244-714,Guangzhou,,"left",244,244,tʃɔ³⁵ʃɐu³⁵,714,tʃ ɔ ³⁵ ʃ ɐ u ³⁵,
481,244-714,Yangjiang,,"left",244,244,tʃɔ²¹ʃɐu²¹,714,tʃ ɔ ²¹ ʃ ɐ u ²¹,
482,244-717,Xiamen,,"left",244,244,to¹¹₅₁tsʰiu⁵¹,717,t o ¹¹ tsʰ i u ⁵¹,
483,244-717,Chaozhou,,"left",244,244,to²¹³₅₃tsʰiu⁵³₂₁,717,t o ²¹³ tsʰ i u ⁵³,
484,244-722,Fuzhou,,"left",244,244,siu³¹βeiŋ⁴⁴₅₂ȵiu⁵¹,722,s i u ³¹ β e i ŋ ⁴⁴ nʲ i u ⁵¹,
485,1052-93,Beijing,,"light (of weight)",1052,1052,tɕʰiŋ⁵⁵,93,tɕʰ i ŋ ⁵⁵,
486,1052-93,Jinan,,"light (of weight)",1052,1052,tɕʰiŋ²¹³,93,tɕʰ i ŋ ²¹³,
487,1052-93,Shenyang,,"light (of weight)",1052,1052,tɕʰiŋ³³,93,tɕʰ i ŋ ³³,
488,1052-93,Xian,,"light (of weight)",1052,1052,tɕʰiŋ²¹,93,tɕʰ i ŋ ²¹,
489,1052-93,Chengdu,,"light (of weight)",1052,1052,tɕʰin⁴⁴,93,tɕʰ i n ⁴⁴,
490,1052-93,Kunming,,"light (of weight)",1052,1052,tɕʰĩ⁴⁴,93,tɕʰ ĩ ∼ ⁴⁴,
491,1052-93,Hefei,,"light (of weight)",1052,1052,tɕʰin²¹²,93,tɕʰ i n ²¹²,
492,1052-93,Yangzhou,,"light (of weight)",1052,1052,tɕʰiŋ³¹,93,tɕʰ i ŋ ³¹,
493,1052-93,Suzhou,,"light (of weight)",1052,1052,tɕʰin⁴⁴,93,tɕʰ i n ⁴⁴,
494,1052-93,Wenzhou,,"light (of weight)",1052,1052,tɕʰiaŋ⁴⁴,93,tɕʰ i a ŋ ⁴⁴,
495,1052-93,Changsha,,"light (of weight)",1052,1052,tɕʰin³³,93,tɕʰ i n ³³,
496,1052-93,Nanchang,,"light (of weight)",1052,1052,tɕʰiaŋ⁴²,93,tɕʰ i a ŋ ⁴²,
497,1052-93,Meixian,,"light (of weight)",1052,1052,kʰiaŋ⁴⁴,93,kʰ i a ŋ ⁴⁴,
498,1052-93,Guangzhou,,"light (of weight)",1052,1052,hɛŋ⁵³,93,h ɛ ŋ ⁵³,
499,1052-93,Yangjiang,,"light (of weight)",1052,1052,hɪŋ³³,93,h ɪ ŋ ³³,
500,1052-93,Xiamen,,"light (of weight)",1052,1052,kʰin⁵⁵,93,kʰ i n ⁵⁵,
501,1052-93,Chaozhou,,"light (of weight)",1052,1052,kʰiŋ³³,93,kʰ i ŋ ³³,
502,1052-93,Fuzhou,,"light (of weight)",1052,1052,kʰiŋ⁴⁴,93,kʰ i ŋ ⁴⁴,
503,1203-453,Shenyang,,"long",1203,1203,tsʰaŋ³⁵,453,tsʰ a ŋ ³⁵,
504,1203-453,Beijing,,"long",1203,1203,tʂʰaŋ³⁵,453,ʈʂʰ a ŋ ³⁵,
505,1203-453,Jinan,,"long",1203,1203,tʂʰaŋ⁴²,453,ʈʂʰ a ŋ ⁴²,
506,1203-453,Xian,,"long",1203,1203,tʂʰɑŋ²⁴,453,ʈʂʰ ɑ ŋ ²⁴,
507,1203-453,Chengdu,,"long",1203,1203,tsʰaŋ³¹,453,tsʰ a ŋ ³¹,
508,1203-453,Kunming,,"long",1203,1203,tʂʰã³¹,453,ʈʂʰ ã ∼ ³¹,
509,1203-453,Hefei,,"long",1203,1203,tʂʰɑ̃⁵⁵,453,ʈʂʰ ɑ̃ ∼ ⁵⁵,
510,1203-453,Yangzhou,,"long",1203,1203,tsʰɑŋ³⁴,453,tsʰ ɑ ŋ ³⁴,
511,1203-453,Suzhou,,"long",1203,1203,zaŋ²⁴,453,z a ŋ ²⁴,
512,1203-453,Wenzhou,,"long",1203,1203,dʑi³¹,453,dʑ i ³¹,
513,1203-453,Changsha,,"long",1203,1203,tsan¹³,453,ts a n ¹³,
514,1203-453,Nanchang,,"long",1203,1203,tsʰɔŋ²⁴,453,tsʰ ɔ ŋ ²⁴,
515,1203-453,Meixian,,"long",1203,1203,tsʰɔŋ¹²,453,tsʰ ɔ ŋ ¹²,
516,1203-453,Guangzhou,,"long",1203,1203,tʃʰœŋ²¹,453,tʃʰ œ ŋ ²¹,
517,1203-453,Yangjiang,,"long",1203,1203,tʃʰiɛŋ⁴⁴³,453,tʃʰ i ɛ ŋ ⁴⁴³,
518,1203-453,Xiamen,,"long",1203,1203,tῃ²⁴,453,t ŋ̍ ²⁴,
519,1203-453,Chaozhou,,"long",1203,1203,tɯῃ⁵⁵,453,t ɯ ŋ̍ ⁵⁵,
520,1203-453,Fuzhou,,"long",1203,1203,touŋ⁵²,453,t o u ŋ ⁵²,
521,1093-976,Beijing,,"middle",1093,1093,taŋ⁵⁵tɕianr⁰,976,t a ŋ ⁵⁵ tɕ i a n r ⁰,
522,1093-978,Jinan,,"middle",1093,1093,taŋ²¹³tʂuŋ²¹³tɕiæ̃r²¹,978,t a ŋ ²¹³ ʈʂ u ŋ ²¹³ tɕ i æ̃ ∼ r ²¹,
523,1093-979,Shenyang,,"middle",1093,1093,taŋ³³tɕianr⁴¹,979,t a ŋ ³³ tɕ i a n r ⁴¹,
524,1093-980,Xian,,"middle",1093,1093,pfəŋ²¹tɕiæ̃r⁵³,980,pf ə ŋ ²¹ tɕ i æ̃ ∼ r ⁵³,
525,1093-981,Chengdu,,"middle",1093,1093,tsoŋ⁴⁴tɕian⁴⁴,981,ts o ŋ ⁴⁴ tɕ i a n ⁴⁴,
526,1093-980,Kunming,,"middle",1093,1093,tʂoŋ⁴⁴tɕiɛ⁴⁴,980,ʈʂ o ŋ ⁴⁴ tɕ i ɛ ⁴⁴,
527,1093-977,Hefei,,"middle",1093,1093,tɑ̃²¹²tʂəŋ²¹²,977,t ɑ̃ ∼ ²¹² ʈʂ ə ŋ ²¹²,
