ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
209,774-353,Jinan,,"cabbage",774,774,ʨɥã⁵⁵ɕjẽ²¹³ʦʰɛ²¹,353,tɕ ɥ ã ∼ ⁵⁵ ɕ j ẽ ∼ ²¹³ tsʰ ɛ ²¹,
210,774-355,Jinan,,"cabbage",774,774,jaŋ⁴²pej⁴²ʦʰɛ,355,j a ŋ ⁴² p e j ⁴² tsʰ ɛ,
211,774-356,Jinan,,"cabbage",774,774,ɥã⁴²pej⁴²ʦʰɛ²¹,356,ɥ ã ∼ ⁴² p e j ⁴² tsʰ ɛ ²¹,
212,774-275,Hangzhou,,"cabbage",774,774,pɔ³³ɕin³³ʦʰᴇ⁴⁴⁵,275,p ɔ ³³ ɕ i n ³³ tsʰ ɛ ⁴⁴⁵,
213,774-357,Guangzhou,,"cabbage",774,774,jɛ²¹ʦʰɔj³³,357,j ɛ ²¹ tsʰ ɔ j ³³,
214,774-274,Nanchang,,"cabbage",774,774,pɑw⁴²ʦʰaj⁰²,274,p ɑ w ⁴² tsʰ a j ⁰²,
215,774-354,Chengdu,,"cabbage",774,774,ʨɥan⁵³ɕin⁵⁵pe³¹,354,tɕ ɥ a n ⁵³ ɕ i n ⁵⁵ p e ³¹,
216,774-358,Chengdu,,"cabbage",774,774,njan³¹xwa⁵⁵pe³¹,358,n j a n ³¹ x w a ⁵⁵ p e ³¹,
217,774-359,Taoyuan,,"cabbage",774,774,xwej¹¹ʦəʔpaj¹¹,359,x w e j ¹¹ ts ə ʔ ⁰ p a j ¹¹,
218,774-360,Shexian,,"cabbage",774,774,kɛ³¹lɛ⁴⁴ʦʰɛ³²⁴,360,k ɛ ³¹ l ɛ ⁴⁴ tsʰ ɛ ³²⁴,
219,774-355,Beijing,,"cabbage",774,774,jɑŋ³⁵paj³⁵ʦʰaj⁵¹,355,j ɑ ŋ ³⁵ p a j ³⁵ tsʰ a j ⁵¹,
220,774-358,Kunming,,"cabbage",774,774,ljɛ̃³¹xwᴀ⁴⁴pə³¹,358,l j ɛ̃ ∼ ³¹ x w a ⁴⁴ p ə ³¹,
221,774-353,Shanghai,,"cabbage",774,774,ʨɥø³⁵ɕiŋ⁵³ʦʰe³⁵,353,tɕ ɥ ø ³⁵ ɕ i ŋ ⁵³ tsʰ e ³⁵,
222,2184-963,Meixian,,"catch a cold",2184,2184,soŋ⁴⁴fuŋ⁴⁴,963,s o ŋ ⁴⁴ f u ŋ ⁴⁴,
223,2184-964,Changsha,,"catch a cold",2184,2184,kan⁴¹maw⁵⁵,964,k a n ⁴¹ m a w ⁵⁵,
224,2184-963,Changsha,,"catch a cold",2184,2184,ʂan³³xoŋ³³,963,ʂ a n ³³ x o ŋ ³³,
225,2184-967,Guiyang,,"catch a cold",2184,2184,ljaŋ²¹ta⁴²,967,l j a ŋ ²¹ t a ⁴²,
226,2184-964,Guiyang,,"catch a cold",2184,2184,kan⁴²ma²¹³,964,k a n ⁴² m a ²¹³,
227,2184-970,Xiamen,,"catch a cold",2184,2184,kwã³⁵tjoʔ,970,k w ã ∼ ³⁵ t j o ʔ,
228,2184-964,Xiamen,,"catch a cold",2184,2184,kam⁵³mɔ²²,964,k a m ⁵³ m ɔ ²²,
229,2184-963,Hefei,,"catch a cold",2184,2184,ʂɑ̃²¹fəŋ²¹,963,ʂ ɑ̃ ∼ ²¹ f ə ŋ ²¹,
230,2184-964,Hefei,,"catch a cold",2184,2184,kæ̃²⁴mɔ⁵³,964,k æ̃ ∼ ²⁴ m ɔ ⁵³,
231,2184-973,Jinan,,"catch a cold",2184,2184,ʂow²¹ljaŋ⁴²,973,ʂ o w ²¹ l j a ŋ ⁴²,
232,2184-968,Jinan,,"catch a cold",2184,2184,ljaŋ⁴²t͡ʂɔlja,968,l j a ŋ ⁴² ʈʂ ɔ ⁰ l j a,
233,2184-963,Jinan,,"catch a cold",2184,2184,ʂaŋ²¹³fəŋ²¹³,963,ʂ a ŋ ²¹³ f ə ŋ ²¹³,
234,2184-964,Jinan,,"catch a cold",2184,2184,kã⁵⁵mɔ²¹,964,k ã ∼ ⁵⁵ m ɔ ²¹,
235,2184-963,Hangzhou,,"catch a cold",2184,2184,sɥɑŋ³³foŋ³³,963,s ɥ ɑ ŋ ³³ f o ŋ ³³,
236,2184-964,Hangzhou,,"catch a cold",2184,2184,kᴇ̃⁵³mɔ¹³,964,k ɛ̃ ∼ ⁵³ m ɔ ¹³,
237,2184-963,Guangzhou,,"catch a cold",2184,2184,sœŋ⁵⁵foŋ⁵⁵,963,s œ ŋ ⁵⁵ f o ŋ ⁵⁵,
238,2184-964,Guangzhou,,"catch a cold",2184,2184,kɐm³⁵mow²²,964,k ɐ m ³⁵ m o w ²²,
239,2184-963,Nanchang,,"catch a cold",2184,2184,sɔŋ⁴²fuŋ⁴²,963,s ɔ ŋ ⁴² f u ŋ ⁴²,
240,2184-964,Nanchang,,"catch a cold",2184,2184,kɵn²¹³mɑw²¹,964,k ɵ n ²¹³ m ɑ w ²¹,
241,2184-963,Chengdu,,"catch a cold",2184,2184,saŋ⁵⁵foŋ⁵⁵,963,s a ŋ ⁵⁵ f o ŋ ⁵⁵,
242,2184-969,Chengdu,,"catch a cold",2184,2184,njaŋ³¹no⁵³,969,n j a ŋ ³¹ n o ⁵³,
243,2184-975,Taoyuan,,"catch a cold",2184,2184,pʰjəʔ²ʦu⁴⁵lje⁵³,975,pʰ j ə ʔ ² ts u ⁴⁵ l j e ⁵³,
244,2184-974,Taoyuan,,"catch a cold",2184,2184,səw⁴⁵ljɒ̃¹¹lje⁵³,974,s ə w ⁴⁵ l j ɒ̃ ∼ ¹¹ l j e ⁵³,
245,2184-972,Taoyuan,,"catch a cold",2184,2184,səw⁴⁵fəŋ¹¹lje⁵³,972,s ə w ⁴⁵ f ə ŋ ¹¹ l j e ⁵³,
246,2184-965,Taoyuan,,"catch a cold",2184,2184,kæ̃⁵³maw⁴⁵lje⁵³,965,k æ̃ ∼ ⁵³ m a w ⁴⁵ l j e ⁵³,
247,2184-963,Shexian,,"catch a cold",2184,2184,ɕja³¹fʌ̃³¹,963,ɕ j a ³¹ f ʌ̃ ∼ ³¹,
248,2184-963,Beijing,,"catch a cold",2184,2184,ʂɑŋ⁵⁵fəŋ⁵⁵,963,ʂ ɑ ŋ ⁵⁵ f ə ŋ ⁵⁵,
249,2184-971,Beijing,,"catch a cold",2184,2184,t͡ʂɑw³⁵ljɑŋ³⁵,971,ʈʂ ɑ w ³⁵ l j ɑ ŋ ³⁵,
250,2184-963,Kunming,,"catch a cold",2184,2184,ʂᴀ̃⁴⁴foŋ⁴⁴,963,ʂ ã ∼ ⁴⁴ f o ŋ ⁴⁴,
251,2184-977,Kunming,,"catch a cold",2184,2184,lə̃⁵³t͡ʂo³¹lə⁵³,977,l ə̃ ∼ ⁵³ ʈʂ o ³¹ l ə ⁵³,
252,2184-963,Shanghai,,"catch a cold",2184,2184,sɑ̃⁵³foŋ⁵³,963,s ɑ̃ ∼ ⁵³ f o ŋ ⁵³,
253,2184-964,Shanghai,,"catch a cold",2184,2184,kø³⁵mɔ¹³,964,k ø ³⁵ m ɔ ¹³,
254,1887-246,Meixian,,"cheap",1887,1887,pʰjen¹¹ŋin¹¹,246,pʰ j e n ¹¹ ŋ i n ¹¹,
255,1887-246,Changsha,,"cheap",1887,1887,pjẽ¹³i,246,p j ẽ ∼ ¹³ i,
256,1887-246,Guiyang,,"cheap",1887,1887,pʰjan²¹i²¹³,246,pʰ j a n ²¹ i ²¹³,
257,1887-247,Guiyang,,"cheap",1887,1887,ɕjaŋ⁵⁵in⁵⁵,247,ɕ j a ŋ ⁵⁵ i n ⁵⁵,
258,1887-249,Xiamen,,"cheap",1887,1887,sjɔk⁵,249,s j ɔ k ⁵,
259,1887-246,Xiamen,,"cheap",1887,1887,pan³⁵gi³⁵,246,p a n ³⁵ g i ³⁵,
260,1887-250,Hefei,,"cheap",1887,1887,ʨʰjɔ²⁴,250,tɕʰ j ɔ ²⁴,
261,1887-246,Jinan,,"cheap",1887,1887,pʰjã⁴²i,246,pʰ j ã ∼ ⁴² i,
262,1887-246,Hangzhou,,"cheap",1887,1887,bjᴇ̃²¹³ȵi²¹³,246,b j ɛ̃ ∼ ²¹³ nʲ i ²¹³,
263,1887-251,Guangzhou,,"cheap",1887,1887,pʰɛŋ²¹,251,pʰ ɛ ŋ ²¹,
264,1887-246,Nanchang,,"cheap",1887,1887,pʰjɛn²⁴i⁰⁴,246,pʰ j ɛ n ²⁴ i ⁰⁴,
265,1887-246,Chengdu,,"cheap",1887,1887,pʰjan³¹ȵi³¹,246,pʰ j a n ³¹ nʲ i ³¹,
266,1887-248,Chengdu,,"cheap",1887,1887,ɕjaŋ⁵⁵in⁵⁵,248,ɕ j a ŋ ⁵⁵ i n ⁵⁵,
267,1887-252,Taoyuan,,"cheap",1887,1887,ʨje⁴⁵,252,tɕ j e ⁴⁵,
268,1887-246,Taoyuan,,"cheap",1887,1887,pʰje¹¹i⁴⁵,246,pʰ j e ¹¹ i ⁴⁵,
269,1887-246,Shexian,,"cheap",1887,1887,pʰe⁴⁴ni⁴⁴,246,pʰ e ⁴⁴ n i ⁴⁴,
270,1887-250,Shexian,,"cheap",1887,1887,ʨʰjɔ³⁵,250,tɕʰ j ɔ ³⁵,
271,1887-246,Beijing,,"cheap",1887,1887,pʰjan³⁵i³,246,pʰ j a n ³⁵ i ³,
272,1887-248,Kunming,,"cheap",1887,1887,ɕjᴀ̃⁴⁴ĩ⁴⁴,248,ɕ j ã ∼ ⁴⁴ ĩ ∼ ⁴⁴,
273,1318-384,Meixian,,"chicken",1318,1318,ke⁴⁴ma¹¹,384,k e ⁴⁴ m a ¹¹,
274,1318-385,Changsha,,"chicken",1318,1318,ʨi³³po¹³,385,tɕ i ³³ p o ¹³,
275,1318-391,Guiyang,,"chicken",1318,1318,ʦɿ⁴²ʨi⁵⁵,391,ts ɿ ⁴² tɕ i ⁵⁵,
276,1318-392,Guiyang,,"chicken",1318,1318,ʦʰa⁴²ʨi⁵⁵,392,tsʰ a ⁴² tɕ i ⁵⁵,
277,1318-393,Guiyang,,"chicken",1318,1318,mu⁴²ʨi⁵⁵,393,m u ⁴² tɕ i ⁵⁵,
278,1318-386,Xiamen,,"chicken",1318,1318,kwe⁵⁵bu,386,k w e ⁵⁵ b u,
279,1318-387,Xiamen,,"chicken",1318,1318,kwe⁵⁵nwa²²,387,k w e ⁵⁵ n w a ²²,
280,1318-393,Hefei,,"chicken",1318,1318,məŋ²⁴ʦɿ²¹,393,m ə ŋ ²⁴ ts ɿ ²¹,
281,1318-394,Hefei,,"chicken",1318,1318,lɔ²⁴məʦɿ²¹,394,l ɔ ²⁴ m ə ⁰ ts ɿ ²¹,
282,1318-393,Jinan,,"chicken",1318,1318,mu⁵⁵ʨi,393,m u ⁵⁵ tɕ i,
283,1318-392,Jinan,,"chicken",1318,1318,ʦʰɔ⁵⁵ʨi,392,tsʰ ɔ ⁵⁵ tɕ i,
284,1318-390,Hangzhou,,"chicken",1318,1318,bo²¹³ʨi,390,b o ²¹³ tɕ i,
285,1318-388,Guangzhou,,"chicken",1318,1318,kɐj⁵⁵na³⁵,388,k ɐ j ⁵⁵ n a ³⁵,
286,1318-389,Guangzhou,,"chicken",1318,1318,kɐj⁵⁵hɔŋ³⁵,389,k ɐ j ⁵⁵ h ɔ ŋ ³⁵,
287,1318-385,Nanchang,,"chicken",1318,1318,ʨi⁴²pʰo²⁴,385,tɕ i ⁴² pʰ o ²⁴,
288,1318-394,Chengdu,,"chicken",1318,1318,naw⁵³mu⁵³ʨi⁵⁵,394,n a w ⁵³ m u ⁵³ tɕ i ⁵⁵,
289,1318-385,Chengdu,,"chicken",1318,1318,ʨi⁵⁵pʰo³¹,385,tɕ i ⁵⁵ pʰ o ³¹,
290,1318-392,Taoyuan,,"chicken",1318,1318,ʦʰaw⁵³ʨi¹¹,392,tsʰ a w ⁵³ tɕ i ¹¹,
291,1318-386,Shexian,,"chicken",1318,1318,ʨi³¹m̩³⁵,386,tɕ i ³¹ m̩ ³⁵,
292,1318-385,Shexian,,"chicken",1318,1318,ʨi³¹pʰo⁴⁴,385,tɕ i ³¹ pʰ o ⁴⁴,
293,1318-393,Beijing,,"chicken",1318,1318,mu²¹⁴ʨi⁵⁵,393,m u ²¹⁴ tɕ i ⁵⁵,
294,1318-393,Kunming,,"chicken",1318,1318,mu⁵³ʨi⁴⁴,393,m u ⁵³ tɕ i ⁴⁴,
295,1318-395,Shanghai,,"chicken",1318,1318,ʦʰɿ⁵³ʨi⁵³,395,tsʰ ɿ ⁵³ tɕ i ⁵³,
296,1318-393,Shanghai,,"chicken",1318,1318,mu¹³ʨi⁵³,393,m u ¹³ tɕ i ⁵³,
297,1305-463,Meixian,,"chimney",1305,1305,jan⁴⁴ham¹¹,463,j a n ⁴⁴ h a m ¹¹,
298,1305-464,Changsha,,"chimney",1305,1305,jẽ³³toŋ¹³,464,j ẽ ∼ ³³ t o ŋ ¹³,
299,1305-465,Guiyang,,"chimney",1305,1305,jan⁵⁵ʦʰoŋ⁵⁵,465,j a n ⁵⁵ tsʰ o ŋ ⁵⁵,
300,1305-464,Xiamen,,"chimney",1305,1305,jan⁵⁵taŋ³⁵,464,j a n ⁵⁵ t a ŋ ³⁵,
301,1305-466,Hefei,,"chimney",1305,1305,jɪ̃²¹ləŋ,466,j ɪ̃ ∼ ²¹ l ə ŋ,
302,1305-464,Jinan,,"chimney",1305,1305,jã²¹³tʰuŋ,464,j ã ∼ ²¹³ tʰ u ŋ,
303,1305-469,Jinan,,"chimney",1305,1305,ʦɔ²¹tu⁴²,469,ts ɔ ²¹ t u ⁴²,
304,1305-470,Jinan,,"chimney",1305,1305,ʨʰi²¹jã,470,tɕʰ i ²¹ j ã ∼,
305,1305-465,Hangzhou,,"chimney",1305,1305,ʔjᴇ̃³³ʦʰoŋ³³,465,ʔ j ɛ̃ ∼ ³³ tsʰ o ŋ ³³,
306,1305-467,Guangzhou,,"chimney",1305,1305,jin⁵⁵tʰoŋ⁵⁵,467,j i n ⁵⁵ tʰ o ŋ ⁵⁵,
307,1305-464,Nanchang,,"chimney",1305,1305,jɛn⁴²tʰuŋ⁰²,464,j ɛ n ⁴² tʰ u ŋ ⁰²,
308,1305-465,Chengdu,,"chimney",1305,1305,jan⁵⁵ʦʰoŋ⁵⁵,465,j a n ⁵⁵ tsʰ o ŋ ⁵⁵,
309,1305-468,Taoyuan,,"chimney",1305,1305,je¹¹twəŋ⁴⁵,468,j e ¹¹ t w ə ŋ ⁴⁵,
310,1305-464,Taoyuan,,"chimney",1305,1305,je¹¹tʰwəŋ⁵³,464,j e ¹¹ tʰ w ə ŋ ⁵³,
311,1305-465,Shexian,,"chimney",1305,1305,je³¹ʦʰʌ̃³¹,465,j e ³¹ tsʰ ʌ̃ ∼ ³¹,
312,1305-464,Beijing,,"chimney",1305,1305,jan⁵⁵tʰuŋ²,464,j a n ⁵⁵ tʰ u ŋ ²,
313,1305-465,Kunming,,"chimney",1305,1305,jɛ̃⁴⁴ʦʰoŋ⁴⁴,465,j ɛ̃ ∼ ⁴⁴ tsʰ o ŋ ⁴⁴,
314,1305-465,Shanghai,,"chimney",1305,1305,i⁵³ʦʰoŋ⁵³,465,i ⁵³ tsʰ o ŋ ⁵³,
315,1987-775,Meixian,,"chopsticks",1987,1987,kʰwaj⁵³je,775,kʰ w a j ⁵³ j e,
316,1987-776,Changsha,,"chopsticks",1987,1987,kʰwaj⁵⁵ʦɿ,776,kʰ w a j ⁵⁵ ts ɿ,
317,1987-776,Guiyang,,"chopsticks",1987,1987,kʰwaj²¹³ʦɿ⁴²,776,kʰ w a j ²¹³ ts ɿ ⁴²,
318,1987-778,Xiamen,,"chopsticks",1987,1987,ti²²,778,t i ²²,
319,1987-776,Hefei,,"chopsticks",1987,1987,kʰwᴇ⁵³ʦə,776,kʰ w ɛ ⁵³ ts ə,
320,1987-776,Jinan,,"chopsticks",1987,1987,kʰwɛ²¹ʦɿ,776,kʰ w ɛ ²¹ ts ɿ,
321,1987-775,Hangzhou,,"chopsticks",1987,1987,kʰwᴇ⁴⁴⁵əl²¹³,775,kʰ w ɛ ⁴⁴⁵ ə l ²¹³,
322,1987-776,Guangzhou,,"chopsticks",1987,1987,faj³³ʦi³⁵,776,f a j ³³ ts i ³⁵,
323,1987-776,Nanchang,,"chopsticks",1987,1987,kʰwaj²¹³ʦɿ⁰⁴,776,kʰ w a j ²¹³ ts ɿ ⁰⁴,
324,1987-776,Chengdu,,"chopsticks",1987,1987,kʰwaj¹³ʦɿ⁵³,776,kʰ w a j ¹³ ts ɿ ⁵³,
325,1987-776,Taoyuan,,"chopsticks",1987,1987,kʰwaj⁴⁵ʦəʔ,776,kʰ w a j ⁴⁵ ts ə ʔ,
326,1987-774,Shexian,,"chopsticks",1987,1987,kʰwa³²⁴,774,kʰ w a ³²⁴,
327,1987-776,Beijing,,"chopsticks",1987,1987,kʰwaj⁵¹ʦɿ¹,776,kʰ w a j ⁵¹ ts ɿ ¹,
328,1987-775,Kunming,,"chopsticks",1987,1987,kʰwə²¹²ə³¹,775,kʰ w ə ²¹² ə ³¹,
329,1987-774,Shanghai,,"chopsticks",1987,1987,kʰwe⁵³,774,kʰ w e ⁵³,
330,1987-777,Shanghai,,"chopsticks",1987,1987,kʰwe⁵³ŋ̍¹³,777,kʰ w e ⁵³ ŋ̍ ¹³,
331,1987-776,Shanghai,,"chopsticks",1987,1987,kʰwe⁵³ʦɿ³⁵,776,kʰ w e ⁵³ ts ɿ ³⁵,
332,2168-65,Meixian,,"classifier (cow)",2168,2168,tʰjaw¹¹,65,tʰ j a w ¹¹,
333,2168-65,Changsha,,"classifier (cow)",2168,2168,tjaw¹³,65,t j a w ¹³,
334,2168-65,Guiyang,,"classifier (cow)",2168,2168,tʰjao²¹,65,tʰ j a o ²¹,
335,2168-66,Xiamen,,"classifier (cow)",2168,2168,ʦjaʔ³²,66,ts j a ʔ ³²,
336,2168-65,Hefei,,"classifier (cow)",2168,2168,tʰjɔ⁵⁵,65,tʰ j ɔ ⁵⁵,
337,2168-65,Jinan,,"classifier (cow)",2168,2168,tʰjɔ⁴²,65,tʰ j ɔ ⁴²,
338,2168-67,Jinan,,"classifier (cow)",2168,2168,kə²¹,67,k ə ²¹,
339,2168-66,Hangzhou,,"classifier (cow)",2168,2168,ʦɑʔ⁵,66,ts ɑ ʔ ⁵,
340,2168-66,Guangzhou,,"classifier (cow)",2168,2168,ʦɛk³,66,ts ɛ k ³,
341,2168-68,Guangzhou,,"classifier (cow)",2168,2168,tʰɐw²¹,68,tʰ ɐ w ²¹,
342,2168-66,Nanchang,,"classifier (cow)",2168,2168,ʦɑʔ⁵,66,ts ɑ ʔ ⁵,
343,2168-65,Chengdu,,"classifier (cow)",2168,2168,tʰjaw³¹,65,tʰ j a w ³¹,
344,2168-69,Chengdu,,"classifier (cow)",2168,2168,kən⁵⁵,69,k ə n ⁵⁵,
345,2168-70,Taoyuan,,"classifier (cow)",2168,2168,kwaj⁴⁵,70,k w a j ⁴⁵,
346,2168-68,Taoyuan,,"classifier (cow)",2168,2168,tʰəw¹¹,68,tʰ ə w ¹¹,
347,2168-66,Shexian,,"classifier (cow)",2168,2168,ʨi²¹,66,tɕ i ²¹,
348,2168-68,Beijing,,"classifier (cow)",2168,2168,tʰow³⁵,68,tʰ o w ³⁵,
349,2168-65,Kunming,,"classifier (cow)",2168,2168,tʰjɔ³¹,65,tʰ j ɔ ³¹,
350,2168-66,Shanghai,,"classifier (cow)",2168,2168,ʦaʔ⁵,66,ts a ʔ ⁵,
351,2089-51,Meixian,,"classifier (pair)",2089,2089,suŋ⁴⁴,51,s u ŋ ⁴⁴,
352,2089-51,Changsha,,"classifier (pair)",2089,2089,ɕɥan³³,51,ɕ ɥ a n ³³,
353,2089-51,Guiyang,,"classifier (pair)",2089,2089,swaŋ⁵⁵,51,s w a ŋ ⁵⁵,
354,2089-51,Xiamen,,"classifier (pair)",2089,2089,sjaŋ⁵⁵,51,s j a ŋ ⁵⁵,
355,2089-51,Hefei,,"classifier (pair)",2089,2089,ʂwɑ̃²¹,51,ʂ w ɑ̃ ∼ ²¹,
356,2089-51,Jinan,,"classifier (pair)",2089,2089,ʂwaŋ²¹³,51,ʂ w a ŋ ²¹³,
357,2089-51,Hangzhou,,"classifier (pair)",2089,2089,sɥɑŋ³³,51,s ɥ ɑ ŋ ³³,
358,2089-52,Guangzhou,,"classifier (pair)",2089,2089,tøɥ³³,52,t ø ɥ ³³,
359,2089-51,Nanchang,,"classifier (pair)",2089,2089,sɔŋ⁴²,51,s ɔ ŋ ⁴²,
360,2089-51,Chengdu,,"classifier (pair)",2089,2089,swaŋ⁵⁵,51,s w a ŋ ⁵⁵,
361,2089-52,Taoyuan,,"classifier (pair)",2089,2089,twej⁴⁵,52,t w e j ⁴⁵,
362,2089-51,Shexian,,"classifier (pair)",2089,2089,so³¹,51,s o ³¹,
363,2089-51,Beijing,,"classifier (pair)",2089,2089,ʂwaŋ⁵⁵,51,ʂ w a ŋ ⁵⁵,
364,2089-51,Kunming,,"classifier (pair)",2089,2089,ʂwᴀ̃⁴⁴,51,ʂ w ã ∼ ⁴⁴,
365,2089-51,Shanghai,,"classifier (pair)",2089,2089,sɑ̃⁵³,51,s ɑ̃ ∼ ⁵³,
366,516-48,Meixian,,"classifier (person)",516,516,ke⁵³,48,k e ⁵³,
367,516-49,Changsha,,"classifier (person)",516,516,wej¹¹,49,w e j ¹¹,
368,516-48,Guiyang,,"classifier (person)",516,516,ko²¹³,48,k o ²¹³,
369,516-48,Xiamen,,"classifier (person)",516,516,e³⁵,48,e ³⁵,
370,516-48,Hefei,,"classifier (person)",516,516,kə⁵³,48,k ə ⁵³,
371,516-49,Jinan,,"classifier (person)",516,516,vej²¹,49,v e j ²¹,
372,516-48,Hangzhou,,"classifier (person)",516,516,kəʔ⁵,48,k ə ʔ ⁵,
373,516-49,Guangzhou,,"classifier (person)",516,516,wɐj²²,49,w ɐ j ²²,
374,516-48,Nanchang,,"classifier (person)",516,516,ko⁴⁵,48,k o ⁴⁵,
375,516-49,Chengdu,,"classifier (person)",516,516,wej¹³,49,w e j ¹³,
376,516-50,Taoyuan,,"classifier (person)",516,516,kwaj⁴⁵,50,k w a j ⁴⁵,
377,516-48,Shexian,,"classifier (person)",516,516,ko³²⁴,48,k o ³²⁴,
378,516-49,Beijing,,"classifier (person)",516,516,wej⁵¹,49,w e j ⁵¹,
379,516-48,Kunming,,"classifier (person)",516,516,kə²¹²,48,k ə ²¹²,
380,516-49,Shanghai,,"classifier (person)",516,516,we¹³,49,w e ¹³,
381,2169-71,Meixian,,"classifier (pig)",2169,2169,tʰjaw¹¹,71,tʰ j a w ¹¹,
382,2169-72,Changsha,,"classifier (pig)",2169,2169,t͡ʂa²⁴,72,ʈʂ a ²⁴,
383,2169-71,Guiyang,,"classifier (pig)",2169,2169,tʰjao²¹,71,tʰ j a o ²¹,
384,2169-72,Xiamen,,"classifier (pig)",2169,2169,ʦjaʔ³²,72,ts j a ʔ ³²,
385,2169-73,Hefei,,"classifier (pig)",2169,2169,kʰɯ²⁴,73,kʰ ɯ ²⁴,
386,2169-73,Jinan,,"classifier (pig)",2169,2169,kʰow⁵⁵,73,kʰ o w ⁵⁵,
387,2169-72,Hangzhou,,"classifier (pig)",2169,2169,ʦɑʔ⁵,72,ts ɑ ʔ ⁵,
388,2169-72,Guangzhou,,"classifier (pig)",2169,2169,ʦɛk³,72,ts ɛ k ³,
389,2169-71,Guangzhou,,"classifier (pig)",2169,2169,tʰju²¹,71,tʰ j u ²¹,
390,2169-72,Nanchang,,"classifier (pig)",2169,2169,ʦɑʔ⁵,72,ts ɑ ʔ ⁵,
391,2169-71,Chengdu,,"classifier (pig)",2169,2169,tʰjaw³¹,71,tʰ j a w ³¹,
392,2169-74,Chengdu,,"classifier (pig)",2169,2169,kən⁵⁵,74,k ə n ⁵⁵,
393,2169-75,Taoyuan,,"classifier (pig)",2169,2169,kwaj⁴⁵,75,k w a j ⁴⁵,
394,2169-76,Taoyuan,,"classifier (pig)",2169,2169,tʰəw¹¹,76,tʰ ə w ¹¹,
395,2169-72,Shexian,,"classifier (pig)",2169,2169,ʨi²¹,72,tɕ i ²¹,
396,2169-73,Beijing,,"classifier (pig)",2169,2169,kʰow²¹⁴,73,kʰ o w ²¹⁴,
397,2169-77,Kunming,,"classifier (pig)",2169,2169,kə²¹²,77,k ə ²¹²,
398,2169-76,Kunming,,"classifier (pig)",2169,2169,tʰəw³¹,76,tʰ ə w ³¹,
399,2169-72,Shanghai,,"classifier (pig)",2169,2169,ʦaʔ⁵,72,ts a ʔ ⁵,
400,2166-53,Meixian,,"classifier (pillow)",2166,2166,fon⁴⁴,53,f o n ⁴⁴,
401,2166-54,Changsha,,"classifier (pillow)",2166,2166,ʨɥan¹³,54,tɕ ɥ a n ¹³,
402,2166-54,Guiyang,,"classifier (pillow)",2166,2166,ʦʰwaŋ²¹,54,tsʰ w a ŋ ²¹,
403,2166-55,Xiamen,,"classifier (pillow)",2166,2166,nja,55,n j a,
404,2166-54,Xiamen,,"classifier (pillow)",2166,2166,ʦʰŋ̍³⁵,54,tsʰ ŋ̍ ³⁵,
405,2166-54,Hefei,,"classifier (pillow)",2166,2166,t͡ʂʰwɑ̃⁵⁵,54,ʈʂʰ w ɑ̃ ∼ ⁵⁵,
406,2166-54,Jinan,,"classifier (pillow)",2166,2166,t͡ʂʰwaŋ⁴²,54,ʈʂʰ w a ŋ ⁴²,
407,2166-54,Hangzhou,,"classifier (pillow)",2166,2166,ʣɥɑŋ²¹³,54,dz ɥ ɑ ŋ ²¹³,
408,2166-56,Hangzhou,,"classifier (pillow)",2166,2166,djɔ²¹³,56,d j ɔ ²¹³,
409,2166-54,Guangzhou,,"classifier (pillow)",2166,2166,ʦʰɔŋ²¹,54,tsʰ ɔ ŋ ²¹,
410,2166-57,Guangzhou,,"classifier (pillow)",2166,2166,ʦœŋ⁵³,57,ts œ ŋ ⁵³,
411,2166-54,Nanchang,,"classifier (pillow)",2166,2166,ʦʰɔŋ²⁴,54,tsʰ ɔ ŋ ²⁴,
412,2166-54,Chengdu,,"classifier (pillow)",2166,2166,ʦʰwaŋ³¹,54,tsʰ w a ŋ ³¹,
413,2166-58,Taoyuan,,"classifier (pillow)",2166,2166,kwaj⁴⁵,58,k w a j ⁴⁵,
414,2166-54,Shexian,,"classifier (pillow)",2166,2166,so⁴⁴,54,s o ⁴⁴,
415,2166-56,Shexian,,"classifier (pillow)",2166,2166,tʰjɔ⁴⁴,56,tʰ j ɔ ⁴⁴,
416,2166-54,Beijing,,"classifier (pillow)",2166,2166,t͡ʂʰwɑŋ³⁵,54,ʈʂʰ w ɑ ŋ ³⁵,
417,2166-54,Kunming,,"classifier (pillow)",2166,2166,ʦʰwaŋ²¹,54,tsʰ w a ŋ ²¹,
418,2166-56,Shanghai,,"classifier (pillow)",2166,2166,djɔ¹³,56,d j ɔ ¹³,
419,2167-59,Meixian,,"classifier (vehicle)",2167,2167,ljoŋ¹¹,59,l j o ŋ ¹¹,
420,2167-60,Changsha,,"classifier (vehicle)",2167,2167,pu¹¹,60,p u ¹¹,
421,2167-61,Guiyang,,"classifier (vehicle)",2167,2167,ʨja²¹³,61,tɕ j a ²¹³,
422,2167-62,Xiamen,,"classifier (vehicle)",2167,2167,tiŋ⁵³,62,t i ŋ ⁵³,
423,2167-60,Xiamen,,"classifier (vehicle)",2167,2167,pɔ²²,60,p ɔ ²²,
424,2167-63,Hefei,,"classifier (vehicle)",2167,2167,kwa⁵³,63,k w a ⁵³,
